Title,Comments,Date,Publisher,CRC-32,Size,Mapping,MESS ID,Link
Super Pac-Man,"Final prototype. Shows scrolling instructions on the title screen, but the scroll glitches a bit on PAL machines. Reviewed at AtariProtos.",1984,Atari,4b9b00f5,16KB,Standard,spacman,http://atariage.com/forums/topic/195356-some-a8ti-and-colecovision-protos-and-some-questions/?p=2499948
Super Sketch Graphics Master,[!],1984,PPI,0e1c20c5,8KB,Standard,ssketch,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473"
Super Turbo Cartridge 2.2,Utilities for Czechoslovakian tape turbo system “Turbo 2000”.,1989,Minisoft,bdc3e42d,4KB,Button switch,,"http://atari.turiecfoto.sk/soft/
http://atari.turiecfoto.sk/soft/super-turbo-cartridge.zip"
Super Turbo,1st half of the 32KB EPROM from w1k's computer. Requires the “Super Turbo” hardware modification installed in a tape recorder.,1990,JNsoft,2d4234f5,16KB,Button switch,,"http://atariage.com/forums/topic/181978-altirra-19-released/?p=2419479
http://atariage.com/forums/topic/207282-altirra-220-released/?p=2692119"
Super Zaxxon,[!],1983,SEGA,9e64e13b,16KB,Standard,szaxxon,"http://www.atarimania.com/game-atari-400-800-xl-xe-super-zaxxon_11591.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2476148
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2481714
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Superman III,[m 53cb8b49] Earlier prototype. No percussion on title screen music. 400/800 only.,1983-05-10,Atari,1ea4a1b5,16KB,Standard,,"http://atariage.com/forums/topic/240108-newly-discovered-atari-8-bit-prototypes-released/
www.atariprotos.com/8bit/software/supermanIII/51083.htm"
Superman III,Prototype; sold by Best Electronics.,1983,Atari,53cb8b49,16KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2403334
Superman III,[m 53cb8b49] One byte at $2DD4 different.,1983,Atari,639846d6,16KB,Standard,supermn3,http://www.atarimania.com/game-atari-400-800-xl-xe-superman-iii_5193.html
Survival of the Fittest,,1982,IDSI,60a06240,4KB,Standard,,
Survival of the Fittest,[m 60a06240][o $00s in first 4KB],1982,IDSI,7f48fbc5,8KB,Standard,survival,http://www.atarimania.com/game-atari-400-800-xl-xe-survival-of-the-fittest_5204.html
SynAssembler,400/800 only.,1982,Synapse,db1283ef,8KB,Standard,,"http://www.atarimax.com/jindroush.atari.org/acdpna.html
http://atariage.com/forums/topic/225447-rom-version-od-synassembler/?p=3488471"
SynAssembler,"[m db1283ef][h white text, black background] 400/800 only.",1982,Synapse,8640bc1a,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,[m db1283ef][h blue background] 400/800 only.,1982,Synapse,971e7561,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,[m db1283ef][h dark blue background] 400/800 only.,1982,Synapse,240cea4a,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,"[m db1283ef][h green background] 400/800 only. Background colour changed from $C2 to $C3, which does not actually change anything (lowest bit is not significant).",1982,Synapse,6cb2e695,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,[m db1283ef][h pink background] 400/800 only.,1982,Synapse,669cbc7b,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,"[m db1283ef][h red background] Also text colour changed from $0A to $CA, which does not actually change anything (high nibble is ignored in monochrome graphics modes). 400/800 only.",1982,Synapse,52c0db3f,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,"[m db1283ef][h black text, white background] 400/800 only.",1982,Synapse,9c8d3369,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,"[m db1283ef][h yellow background] Also text colour changed from $0A to $CA, which does not actually change anything (high nibble is ignored in monochrome graphics modes). 400/800 only.",1982,Synapse,086f3927,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28classic%29.zip
SynAssembler,[b] Not an image of an actual ROM; it was cut from a binary DOS version of SynAssembler.,1982,Synapse,6aa6b6d6,8KB,-,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2802754
SynAssembler XL,,1983,Synapse,b89ad267,8KB,Standard,,http://atariage.com/forums/topic/225447-rom-version-od-synassembler/?p=3488471
SynAssembler XL,"[m b89ad267][h white text, black background]",1983,Synapse,4f11f3d3,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,"[m b89ad267][h bright text, blue background, black border]",1983,Synapse,d125aaba,8KB,Standard,,http://atariage.com/forums/topic/225447-rom-version-od-synassembler/?p=3488471
SynAssembler XL,[m b89ad267][h blue background],1983,Synapse,f49624e9,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,[m b89ad267][h dark blue background],1983,Synapse,4784bbc2,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,[m b89ad267][h pink background],1983,Synapse,0514edf3,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,"[m b89ad267][h red background] Also text colour changed from $0A to $CA, which does not actually change anything (high nibble is ignored in monochrome graphics modes).",1983,Synapse,31488ab7,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,"[m b89ad267][h black text, white background]",1983,Synapse,ff0562e1,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
SynAssembler XL,"[m b89ad267][h yellow background] Also text colour changed from $0A to $CA, which does not actually change anything (high nibble is ignored in monochrome graphics modes).",1983,Synapse,6be768af,8KB,Standard,,https://atariwiki.org/wiki/PageInfo.jsp?page=Synapse%20Assembler/Synassembler%28XL-XE%29.zip
Tank Commander,pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_pi.html
Tapper,Created from disk version.,,Video 61,eff12440,64KB,XEGS,tapper,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2474062
Target 1.15,"Requires modem and a working Chemical Bank service, obviously inactive for decades.",1986,COVIDEA,60c2a5ae,16KB,Standard,target,http://www.atarimania.com/utility-atari-400-800-xl-xe-target_13710.html
Telelink I,[!],1981,Atari,30186f2b,2KB,Standard,,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/telelink.zip
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2595798"
Telelink I,[m 30186f2b][o $FFs in first 6KB],1981,Atari,bb648a61,8KB,Standard,telelnk1,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473"
Telelink I,[m 30186f2b][o First 6KB zeroed by k1w1],1981,Atari,19044c21,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Telelink II,,1982,Atari,f0163f90,8KB,Telelink II,telelnk2,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
Telelink II,[m f0163f90][o Garbage (mostly $FFs) in first 8KB],1982,Atari,c11d10ac,16KB,-,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2349473
Test Atari 65-130XE R.2,,1986,Atari,0b0b43f8,8KB,Standard,test65,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/test130.zip"
Thera-Med Zahnschutz-Spiel [Das],,1984,Henkel Cosmetics,10df011f,8KB,Standard,theramed,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Thunderfox,[!],1988,Atari,b15ccef2,64KB,XEGS,thundfox,"http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-thunderfox_5362.html [CART]"
Timebound,[!],1984,CBS Software,d3e98044,16KB,Standard,timbound,"http://www.atarimania.com/game-atari-400-800-xl-xe-timebound_5394.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Toolbox (ver 1),,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Toolbox (ver 2),,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Toolbox (ver 3),,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Toolbox (ver BT),,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
TopGun,,,JRC,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Topper,[!],1982,Romox,0286eea6,16KB,Standard,topper,"http://www.atarimania.com/game-atari-400-800-xl-xe-topper_5437.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2497151"
Tower Toppler,"Prototype. Also sold by Video 61. One enemy sprite graphics is broken; white flickering line visible at the screen. Jumping distance is one pixel too short wrt. versions on other platforms, which makes the game unfinishable.",1988,Atari,6b5333bd,64KB,XEGS,towertop,"http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
http://www.atarimania.com/game-atari-400-800-xl-xe-tower-toppler_5449.html [CART]
http://atariage.com/forums/topic/195356-some-a8ti-and-colecovision-protos-and-some-questions/?p=2499948"
Tower Toppler,"[m 6b5333bd][f graphics, jump length] Made finishable by Fandal.",2006-10-12,František Houra,8332c109,64KB,XEGS,,"http://atariage.com/forums/topic/94888-tower-toppler-almost-ready/?p=1152496 [CART and raw image]
http://atariage.com/forums/topic/94888-tower-toppler-almost-ready/?p=1152464 [CART bad checksum]"
Tower Toppler,"[a][b] Later version. Assembled from sources, although incorrectly – doesn't work.",1989,Atari,1a1786bf,64KB,XEGS,,http://atariage.com/forums/topic/111653-can-someone-convert-tower-toppler-from-8bit-xexl-or-7800-to-5200-please/?p=1761880
Tower Toppler,"[a] Later version. Assembled from sources, this time correctly.",1989,Atari,68fe079d,64KB,XEGS,,http://atariage.com/forums/topic/111653-can-someone-convert-tower-toppler-from-8bit-xexl-or-7800-to-5200-please/?p=1762128
Track & Field,"[!] When run in PAL the title screen says „Los Angeles 1984 Games”. It was the intended title for the European release of T&F for both the 8-bits and the 2600, which never happened.",1984,Atari,9e2484c8,16KB,Standard,trackfld,"http://www.atarimania.com/game-atari-400-800-xl-xe-track--field_5452.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Track & Field,[m 9e2484c8][h PAL title changed to “Track N Field”],1984,Atari,a73d1276,16KB,Standard,,http://atarionline.pl/v01/index.php?ct=katalog&sub=T&tg=Track%20%26%20Field#Track%20%26%20Field
Trion,ECPC,1983,Romox,2c42362f,16KB,Standard,trion,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Trust,,1983,Rantom,,,,,
TurBasCop 3.0,pirate,1990,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Turbo 2000 / Super Turbo,4rd quarter of the 32KB EPROM from w1k's computer. Requires the Czech Turbo 2000 or Super Turbo hardware modification built in a tape recorder.,1989,,e6e33539,8KB,Button switch,,http://atariage.com/forums/topic/207282-altirra-220-released/?p=2692119
Turbo 2000F,[m 67d2d2e0][h credits]Text of the Info screen and the info option in menu replaced by spaces. The I key still works in the main menu. Looks like an unauthorized copy of 67d2d2e0.,198x,Mini Soft,e58883a6,4KB,Auto switchoff,,http://www.atari.org.pl/forum/viewtopic.php?pid=162343#p162343
Turbo 2000F,[!] Requires the “Turbo 2000F” hardware modification installed in a tape recorder.,198x,MUEL,67d2d2e0,4KB,Auto switchoff,,"http://www.jsobola.republika.pl/schematy.htm
http://www.dereatari.republika.pl/atarisch/turbo.zip
http://atariki.krap.pl/index.php/Turbo_2000F"
Turbo Blizzard,Requires the “Blizzard” hardware modification installed in a tape recorder.,,Atares,bdf6bc5f,8KB,Phoenix,,"http://seban.slight.pl/atari/blizzard_atares/
http://seban.slight.pl/atari/blizzard_atares/atares_blizzard.rom"
Turbo Blizzard,Requires the “Blizzard” hardware modification installed in a tape recorder. Image created by cutting first 8KB off of [ecacd6e1].,19xx,,ecacd6e1,8KB,Phoenix,,http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html
Turbo Blizzard,[m ecacd6e1][o] First 8KB filled with $FF.,19xx,,318ed507,16KB,Blizzard,,"http://atariage.com/forums/topic/210745-cartridge-list-for-the-atari-8-bit-computers-400800xlxe-computers/?p=3077626
http://www.atarimax.com/jindroush.atari.org/acdpx_pl.html"
Turbocartridge C1,"[m 360a47b3] Contains parts of Galaxian starting at $EF1E, but it's not available in the main menu - the list of games is unchanged.",,Turbosoft,b2b45500,64KB,Williams,,http://www.retrogames.cl/turbosoft.html
Turbocartridge C1,,,Turbosoft,360a47b3,64KB,Williams,turboc1,http://spaceinvader.comuf.com/Cartridge_Turbosoft_64K.htm
Turbocartridge C2,,,Turbosoft,ade93e66,64KB,Turbosoft,turboc2,http://www.retrogames.cl/turbosoft.html
Turbocartridge C3,,,Turbosoft,bedf99fe,64KB,Williams,turboc3,http://www.retrogames.cl/turbosoft.html
Turbocartridge C4,,,Turbosoft,97a8c904,64KB,Williams,turboc4,http://www.retrogames.cl/turbosoft.html
Turbocartridge C5,,,Turbosoft,78dbb563,64KB,Williams,turboc5,http://www.retrogames.cl/turbosoft.html
Turbocartridge C6,,,Turbosoft,49e18f6e,64KB,Williams,turboc6,http://www.retrogames.cl/turbosoft.html
Turbocartridge D1,,,Turbosoft,4d1dd418,128KB,Turbosoft,turbod1,http://www.retrogames.cl/turbosoft.html
Turbocartridge D2,,,Turbosoft,025ab67a,128KB,Turbosoft,turbod2,http://www.retrogames.cl/turbosoft.html
Turbocartridge D3,,,Turbosoft,bca7d11b,128KB,Turbosoft,turbod3,http://www.retrogames.cl/turbosoft.html
Turbocartridge D4,Half of the games don't work. Problem with emulation or a bad dump?,,Turbosoft,72df4a5e,128KB,Turbosoft,turbod4,http://www.retrogames.cl/turbosoft.html
Turbocartridge D5,,,Turbosoft,a5aee6fd,128KB,Turbosoft,turbod5,http://www.retrogames.cl/turbosoft.html
Turbocartridge D6,,,Turbosoft,5498c7dc,128KB,Turbosoft,turbod6,http://www.retrogames.cl/turbosoft.html
Turbocartridge D7,,,Turbosoft,3fb92d9e,128KB,Turbosoft,turbod7,http://www.retrogames.cl/turbosoft.html
Turbocartridge D8,,,Turbosoft,3d68152e,64KB,Turbosoft,turbod8,http://www.retrogames.cl/turbosoft.html
Turbocartridge E1,,,Turbosoft,fa100cbf,128KB,Turbosoft,turboe1,http://www.retrogames.cl/turbosoft.html
Turbocartridge E2,,,Turbosoft,bede95cd,128KB,Turbosoft,turboe2,http://www.retrogames.cl/turbosoft.html
Turbocartridge X1,,,Turbosoft,1dccc2c7,64KB,Turbosoft,turbox1,http://www.retrogames.cl/imagenes/turbosoft/
Turbocartridge X2,,,Turbosoft,11f334dc,64KB,Williams,turbox2,http://www.retrogames.cl/foro/viewtopic.php?f=20&t=1181&p=12134#p12134
Turbo Cartridge +,"[a bdf6bc5f] Probably pirated. Polish turbo modifications were widely plagiarized in the country, together with the companion software.",1988-10-01,KNS Corp.,0326bb69,4KB,Blizzard,,http://www.serious-dial.atari.pl/Serious/S13/A18.html
Turbo DOS 2.0,"Probably a hack of Stefan Dorndorf's DOS 6.x, modifed to add support for Blizzard Turbo.",1989,Piotr Zubek & Janusz Zubek,28e8efde,8KB,Phoenix,,"http://www.jsobola.republika.pl/schematy.htm
http://www.jsobola.republika.pl/atariepr/doscrt.zip"
Turbo DOS 2.5,[m 28e8efde] Several small fixes. Included in BIG 2.0 3219c681.,1989,KNS Corp.,dde4d4b5,8KB,Phoenix,,"http://seban.slight.pl/atari/kns_big2/
http://seban.slight.pl/atari/kns_big2/big2_4x8k.zip"
Turbo Loader 2k,pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Turbo Loaders Dadok,pirate,1988,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Turbo Loaders Dadok (hacked),pirate,,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
Turbo ROM Plus (3),Requires the “Turbo ROM” hardware modification installed in a tape recorder.,1990,Zakład Elektroniki Użytkowej Kraków,7d2aac13,8KB,Phoenix,,"http://seban.slight.pl/atari/turbo_rom_plus/
http://seban.slight.pl/atari/turbo_rom_plus/turbo_rom_plus.rom"
Turbo System 3.0,"Utilities for Czechoslovakian tape turbo systems “Turbo 2000”, “Universal Turbo”, “ZXL”.",1993,M. Dadok,da021439,8Kb,Phoenix,turbosys,"http://atari.turiecfoto.sk/soft/
http://atari.turiecfoto.sk/soft/turbo-system-dadok.zip"
??? TURKUJDY,A utility cartridge for one of Polish tape turbo systems. Very peculiar cartridge mapping (not yet reverse-engineered) with built-in RAM.,1989,Robert Kujda,93fb882d,8KB,,,"http://www.jsobola.republika.pl/schematy.htm
http://www.dereatari.republika.pl/atarisch/turbo.zip"
Turmoil,[!],1982,Sirius,bb35f9e0,4KB,Standard,,
Turmoil,[m bb35f9e0][o $FFs in first 4KB],1982,Sirius,fe48aadf,8KB,Standard,turmoil,"http://www.atarimania.com/game-atari-400-800-xl-xe-turmoil_5558.html
http://www.atarimania.com/atari_forum/viewtopic.php?f=2&t=2304#p15819
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Turmoil,[m bb35f9e0][o First 4KB zeroed by k1w1],1982,Sirius,a4dd6065,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Twilight World,,,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Twin Pack,,1998,Video 61,cd9f91cb,8kb,Standard,twinpack,"http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
http://www.atarimania.com/game-atari-400-800-xl-xe-comp-twin-pack_1264.html"
Twin Pack,[m cd9f91cb][o repeated 8 times],1998,Video 61,240d95e3,64KB,Williams,,"http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
http://www.atarimania.com/game-atari-400-800-xl-xe-comp-twin-pack_1264.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Typo,Contains copy-protection at $af1f.,1982,Romox,70585854,8KB,Standard,typo,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571
Typo,[a 70585854][cr] different image but copy-protection also removed (routine at $af07 now contains NOPs).,1982,Romox,fe47d621,8KB,Standard,,http://www.atarimania.com/game-atari-400-800-xl-xe-typo_5583.html
Typo Attack,[!],1984,Atari,ed6f714c,8KB,Standard,typoattk,"http://www.atarimania.com/game-atari-400-800-xl-xe-typo-attack_5585.html
http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2706571"
Typo Attack,[m ed6f714c][cr],1984,Atari,4ba52450,8KB,Standard,,http://atariage.com/forums/topic/161828-hooked-on-8-bit-carts/?p=2240191
Ultra-Translator (800 OS),,1998,Video 61,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_ne.html
Universal RAM Copy 1.3,3rd quarter of the 32KB EPROM from w1k's computer.,1990,M.S.,ec41ca33,8KB,?,,http://atariage.com/forums/topic/207282-altirra-220-released/?p=2687262
Universal Turbo + BT,pirate,1990,,,,,,http://www.atarimax.com/jindroush.atari.org/acdpx_cz.html
